Object,Time Step,Instance ID,Coordinates,Wireless Delay,Num Users
MonitoredBaseStation_1,360,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,360,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,360,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,360,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,361,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,361,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,361,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,361,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,362,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,362,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,362,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,362,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,363,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,363,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,363,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,363,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,364,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,364,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,364,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,364,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,365,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,365,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,365,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,365,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,366,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,366,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,366,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,366,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,367,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,367,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,367,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,367,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,368,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,368,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,368,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,368,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,369,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,369,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,369,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,369,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,370,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,370,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,370,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,370,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,371,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,371,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,371,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,371,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,372,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,372,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,372,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,372,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,373,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,373,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,373,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,373,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,374,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,374,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,374,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,374,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,375,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,375,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,375,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,375,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,376,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,376,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,376,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,376,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,377,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,377,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,377,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,377,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,378,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,378,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,378,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,378,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,379,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,379,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,379,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,379,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,380,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,380,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,380,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,380,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,381,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,381,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,381,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,381,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,382,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,382,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,382,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,382,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,383,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,383,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,383,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,383,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,384,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,384,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,384,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,384,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,385,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,385,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,385,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,385,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,386,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,386,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,386,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,386,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,387,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,387,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,387,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,387,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,388,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,388,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,388,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,388,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,389,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,389,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,389,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,389,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,390,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,390,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,390,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,390,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,391,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,391,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,391,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,391,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,392,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,392,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,392,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,392,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,393,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,393,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,393,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,393,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,394,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,394,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,394,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,394,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,395,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,395,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,395,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,395,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,396,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,396,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,396,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,396,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,397,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,397,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,397,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,397,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,398,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,398,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,398,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,398,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,399,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,399,2,"[250, 0]",5.0,10
MonitoredBaseStation_3,399,3,"[500, 0]",5.0,23
MonitoredBaseStation_4,399,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,400,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,400,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,400,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,400,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,401,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,401,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,401,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,401,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,402,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,402,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,402,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,402,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,403,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,403,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,403,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,403,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,404,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,404,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,404,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,404,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,405,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,405,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,405,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,405,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,406,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,406,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,406,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,406,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,407,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,407,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,407,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,407,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,408,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,408,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,408,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,408,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,409,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,409,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,409,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,409,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,410,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,410,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,410,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,410,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,411,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,411,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,411,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,411,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,412,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,412,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,412,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,412,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,413,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,413,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,413,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,413,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,414,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,414,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,414,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,414,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,415,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,415,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,415,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,415,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,416,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,416,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,416,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,416,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,417,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,417,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,417,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,417,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,418,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,418,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,418,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,418,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,419,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,419,2,"[250, 0]",5.0,14
MonitoredBaseStation_3,419,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,419,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,420,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,420,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,420,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,420,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,421,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,421,2,"[250, 0]",5.0,13
MonitoredBaseStation_3,421,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,421,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,422,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,422,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,422,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,422,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,423,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,423,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,423,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,423,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,424,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,424,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,424,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,424,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,425,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,425,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,425,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,425,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,426,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,426,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,426,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,426,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,427,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,427,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,427,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,427,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,428,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,428,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,428,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,428,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,429,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,429,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,429,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,429,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,430,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,430,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,430,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,430,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,431,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,431,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,431,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,431,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,432,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,432,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,432,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,432,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,433,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,433,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,433,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,433,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,434,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,434,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,434,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,434,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,435,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,435,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,435,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,435,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,436,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,436,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,436,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,436,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,437,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,437,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,437,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,437,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,438,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,438,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,438,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,438,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,439,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,439,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,439,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,439,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,440,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,440,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,440,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,440,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,441,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,441,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,441,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,441,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,442,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,442,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,442,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,442,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,443,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,443,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,443,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,443,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,444,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,444,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,444,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,444,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,445,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,445,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,445,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,445,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,446,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,446,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,446,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,446,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,447,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,447,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,447,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,447,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,448,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,448,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,448,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,448,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,449,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,449,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,449,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,449,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,450,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,450,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,450,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,450,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,451,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,451,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,451,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,451,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,452,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,452,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,452,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,452,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,453,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,453,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,453,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,453,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,454,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,454,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,454,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,454,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,455,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,455,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,455,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,455,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,456,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,456,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,456,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,456,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,457,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,457,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,457,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,457,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,458,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,458,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,458,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,458,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,459,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,459,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,459,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,459,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,460,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,460,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,460,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,460,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,461,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,461,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,461,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,461,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,462,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,462,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,462,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,462,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,463,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,463,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,463,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,463,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,464,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,464,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,464,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,464,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,465,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,465,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,465,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,465,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,466,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,466,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,466,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,466,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,467,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,467,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,467,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,467,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,468,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,468,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,468,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,468,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,469,1,"[0, 0]",5.0,8
MonitoredBaseStation_2,469,2,"[250, 0]",5.0,11
MonitoredBaseStation_3,469,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,469,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,470,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,470,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,470,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,470,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,471,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,471,2,"[250, 0]",5.0,12
MonitoredBaseStation_3,471,3,"[500, 0]",5.0,22
MonitoredBaseStation_4,471,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,472,1,"[0, 0]",5.0,7
MonitoredBaseStation_2,472,2,"[250, 0]",5.0,12
